ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr19,4110000,4120000,chr19,4210000,4220000,5.0
chr10,18890000,18900000,chr10,19210000,19220000,5.0
chr17,35180000,35190000,chr17,35320000,35330000,5.0
chr12,104560000,104570000,chr12,104650000,104660000,5.0
chr13,43360000,43370000,chr13,43400000,43410000,5.0
chr10,98240000,98250000,chr10,98330000,98340000,5.0
chr4,32330000,32340000,chr4,32470000,32480000,5.0
chr9,56160000,56170000,chr9,56260000,56270000,5.0
chr11,46080000,46090000,chr11,46120000,46130000,5.0
chr10,19210000,19220000,chr10,19330000,19340000,5.0
chr11,4080000,4090000,chr11,4130000,4140000,5.0
chr7,52820000,52830000,chr7,52890000,52900000,5.0
chr7,121420000,121430000,chr7,121620000,121630000,5.0
chr17,84510000,84520000,chr17,84630000,84640000,5.0
chr15,76110000,76120000,chr15,76180000,76190000,5.0
chr9,32400000,32410000,chr9,32740000,32750000,5.0
chr11,70310000,70320000,chr11,70330000,70340000,5.0
chr10,98140000,98150000,chr10,98260000,98270000,5.0
chr7,82630000,82640000,chr7,82830000,82840000,5.0
chr10,92530000,92540000,chr10,93000000,93010000,5.0
chr1,75510000,75520000,chr1,75550000,75560000,5.0
chr16,23280000,23290000,chr16,23370000,23380000,5.0
chr11,69490000,69500000,chr11,69800000,69810000,5.0
chr7,111390000,111400000,chr7,111440000,111450000,5.0
chr19,10810000,10820000,chr19,10950000,10960000,5.0
chr10,92620000,92630000,chr10,93000000,93010000,5.0
chr13,23600000,23610000,chr13,23680000,23690000,5.0
chr17,73380000,73390000,chr17,73450000,73460000,5.0
chr15,96370000,96380000,chr15,96420000,96430000,5.0
chr10,128070000,128080000,chr10,128130000,128140000,5.0
chr10,122220000,122230000,chr10,122240000,122250000,5.0
chr10,39970000,39980000,chr10,40090000,40100000,5.0
chr5,123390000,123400000,chr11,109280000,109290000,5.0
chr16,84700000,84710000,chr16,84830000,84840000,5.0
chr4,32420000,32430000,chr4,32470000,32480000,5.0
chr3,106760000,106770000,chr3,106840000,106850000,5.0
chr14,54840000,54850000,chr14,55010000,55020000,5.0
chr9,32420000,32430000,chr9,32740000,32750000,5.0
chr16,91460000,91470000,chr16,91510000,91520000,5.0
chr10,92530000,92540000,chr10,92630000,92640000,5.0
chr9,88130000,88140000,chr9,88220000,88230000,5.0
chr9,61210000,61220000,chr9,61520000,61530000,5.0
chr1,130440000,130450000,chr1,130680000,130690000,5.0
chr9,32300000,32310000,chr9,32420000,32430000,5.0
chr3,115370000,115380000,chr3,115490000,115500000,5.0
chr9,116020000,116030000,chr9,116080000,116090000,5.0
chr19,4110000,4120000,chr19,4180000,4190000,5.0
chr2,127980000,127990000,chr2,128120000,128130000,5.0
chr9,44790000,44800000,chr9,44920000,44930000,5.0
chr1,173850000,173860000,chr1,173930000,173940000,5.0
chr17,31200000,31210000,chr17,31340000,31350000,5.0
chr3,130810000,130820000,chr3,130890000,130900000,5.0
chr3,130810000,130820000,chr3,130970000,130980000,5.0
chr8,74760000,74770000,chr8,74860000,74870000,5.0
chr13,110020000,110030000,chr13,110330000,110340000,5.0
chr11,116930000,116940000,chr11,116950000,116960000,5.0
chr13,112580000,112590000,chr13,113070000,113080000,5.0
chr6,129130000,129140000,chr6,129230000,129240000,5.0
chr11,98800000,98810000,chr11,99060000,99070000,5.0
chr15,102230000,102240000,chr15,102340000,102350000,5.0
chr10,117390000,117400000,chr10,117510000,117520000,5.0
chr9,123660000,123670000,chr9,123840000,123850000,5.0
chr14,79820000,79830000,chr14,79920000,79930000,5.0
chr1,108040000,108050000,chr1,108100000,108110000,5.0
chr5,108020000,108030000,chr5,108180000,108190000,5.0
chr3,35890000,35900000,chr3,35950000,35960000,5.0
chr7,4800000,4810000,chr7,4830000,4840000,5.0
chr3,135380000,135390000,chr3,135400000,135410000,5.0
chr11,98990000,99000000,chr11,99030000,99040000,5.0
chr11,98990000,99000000,chr11,99060000,99070000,5.0
chr10,98700000,98710000,chr10,98870000,98880000,5.0
chr15,102250000,102260000,chr15,102300000,102310000,5.0
chr4,100920000,100930000,chr4,100990000,101000000,5.0
chr12,76760000,76770000,chr12,76830000,76840000,5.0
chr1,167630000,167640000,chr1,167710000,167720000,5.0
chr2,11130000,11140000,chr2,11560000,11570000,5.0
chr10,96060000,96070000,chr10,96770000,96780000,5.0
chr10,96080000,96090000,chr10,96770000,96780000,5.0
chr16,23140000,23150000,chr16,23230000,23240000,5.0
chr19,11440000,11450000,chr19,11590000,11600000,5.0
chr10,127980000,127990000,chr10,128180000,128190000,5.0
chr3,130760000,130770000,chr3,130820000,130830000,5.0
chr11,51810000,51820000,chr11,51880000,51890000,5.0
chr12,86710000,86720000,chr12,86790000,86800000,5.0
chr5,86500000,86510000,chr5,86600000,86610000,5.0
chr10,18630000,18640000,chr10,18730000,18740000,5.0
chr3,88250000,88260000,chr3,88310000,88320000,5.0
chr10,67560000,67570000,chr10,67650000,67660000,5.0
chr10,95870000,95880000,chr10,96080000,96090000,5.0
chr10,95870000,95880000,chr10,96060000,96070000,5.0
chr3,130710000,130720000,chr3,130860000,130870000,5.0
chr6,37680000,37690000,chr6,37770000,37780000,5.0
chr1,97550000,97560000,chr1,97650000,97660000,5.0
chr4,132070000,132080000,chr4,132140000,132150000,5.0
chr8,129190000,129200000,chr8,129370000,129380000,5.0
chr9,32550000,32560000,chr9,32600000,32610000,5.0
chr11,117730000,117740000,chr11,118090000,118100000,4.5
chr7,109410000,109420000,chr7,109530000,109540000,4.5
chr8,35170000,35180000,chr8,35270000,35280000,4.5
chr14,61350000,61360000,chr14,61390000,61400000,4.5
chr13,23540000,23550000,chr13,23680000,23690000,4.5
chr14,79790000,79800000,chr14,79930000,79940000,4.5
chr10,98140000,98150000,chr10,98200000,98210000,4.5
chr4,134470000,134480000,chr4,134960000,134970000,4.5
chr16,33600000,33610000,chr16,33740000,33750000,4.5
chr17,29400000,29410000,chr17,29630000,29640000,4.5
chr19,32240000,32250000,chr19,32360000,32370000,4.5
chr10,126500000,126510000,chr10,126550000,126560000,4.5
chr15,5460000,5470000,chr15,5710000,5720000,4.5
chr8,116150000,116160000,chr8,116180000,116190000,4.5
chr3,20000000,20010000,chr3,20090000,20100000,4.5
chr10,95870000,95880000,chr10,96040000,96050000,4.5
chr9,32390000,32400000,chr9,32600000,32610000,4.5
chr5,98320000,98330000,chr5,98350000,98360000,4.5
chr1,182120000,182130000,chr1,182180000,182190000,4.5
chr18,56630000,56640000,chr18,56890000,56900000,4.5
chr12,70350000,70360000,chr12,70450000,70460000,4.5
chr1,163640000,163650000,chr1,163810000,163820000,4.5
chr8,48610000,48620000,chr8,48790000,48800000,4.5
chr2,153170000,153180000,chr2,153200000,153210000,4.5
chr3,95470000,95480000,chr3,95540000,95550000,4.5
chr6,65590000,65600000,chr6,66480000,66490000,4.5
chr8,74760000,74770000,chr8,74790000,74800000,4.5
chr9,77750000,77760000,chr9,77850000,77860000,4.5
chr11,118010000,118020000,chr11,118150000,118160000,4.5
chr1,69640000,69650000,chr1,69810000,69820000,4.5
chr6,99120000,99130000,chr6,99470000,99480000,4.5
chr8,84000000,84010000,chr8,84080000,84090000,4.5
chr8,59030000,59040000,chr8,59050000,59060000,4.5
chr4,131420000,131430000,chr4,131590000,131600000,4.5
chr11,95120000,95130000,chr11,95190000,95200000,4.5
chr12,26540000,26550000,chr12,26740000,26750000,4.5
chr4,44030000,44040000,chr4,44180000,44190000,4.5
chr14,54980000,54990000,chr14,55130000,55140000,4.5
chr19,8590000,8600000,chr19,8790000,8800000,4.5
chr15,81290000,81300000,chr15,81490000,81500000,4.5
chr14,54850000,54860000,chr14,54980000,54990000,4.5
chr18,53330000,53340000,chr18,53900000,53910000,4.5
chr15,102250000,102260000,chr15,102280000,102290000,4.5
chr3,87640000,87650000,chr3,87680000,87690000,4.5
chr1,182180000,182190000,chr1,182290000,182300000,4.5
chr4,59210000,59220000,chr4,59330000,59340000,4.5
chr16,55480000,55490000,chr16,55860000,55870000,4.5
chr1,93940000,93950000,chr1,93970000,93980000,4.5
chr10,67500000,67510000,chr10,67740000,67750000,4.5
chr10,67500000,67510000,chr10,67710000,67720000,4.5
chr10,92630000,92640000,chr10,92770000,92780000,4.5
chr1,93970000,93980000,chr1,94010000,94020000,4.5
chr7,52890000,52900000,chr7,52950000,52960000,4.5
chr9,32500000,32510000,chr9,32600000,32610000,4.5
chr6,124950000,124960000,chr6,124980000,124990000,4.5
chr10,62440000,62450000,chr10,62840000,62850000,4.5
chr1,130290000,130300000,chr1,130680000,130690000,4.5
chr5,123440000,123450000,chr5,123570000,123580000,4.5
chr9,32450000,32460000,chr9,32740000,32750000,4.5
chr11,106540000,106550000,chr11,106640000,106650000,4.5
chr10,40020000,40030000,chr10,40090000,40100000,4.5
chr1,130480000,130490000,chr1,130660000,130670000,4.5
chr7,82510000,82520000,chr7,82740000,82750000,4.5
chr7,29160000,29170000,chr7,29650000,29660000,4.5
chr4,32220000,32230000,chr4,32340000,32350000,4.5
chr7,26400000,26410000,chr7,26540000,26550000,4.5
chr1,108040000,108050000,chr1,108210000,108220000,4.5
chr11,4130000,4140000,chr11,4240000,4250000,4.5
chr11,107240000,107250000,chr11,107300000,107310000,4.5
chr16,49790000,49800000,chr16,49880000,49890000,4.5
chr4,32140000,32150000,chr4,32340000,32350000,4.5
chr4,32140000,32150000,chr4,32370000,32380000,4.5
chr13,112590000,112600000,chr13,113210000,113220000,4.5
chr7,16630000,16640000,chr7,16840000,16850000,4.5
chr10,67650000,67660000,chr10,67700000,67710000,4.5
chr3,135320000,135330000,chr3,135390000,135400000,4.5
chr3,135320000,135330000,chr3,135380000,135390000,4.5
chr10,117350000,117360000,chr10,117520000,117530000,4.5
chr9,32600000,32610000,chr9,32860000,32870000,4.5
chr2,22900000,22910000,chr2,22940000,22950000,4.5
chr15,12040000,12050000,chr15,12060000,12070000,4.5
chr11,69730000,69740000,chr11,69800000,69810000,4.5
chr5,122670000,122680000,chr5,122740000,122750000,4.5
chr16,76680000,76690000,chr16,76710000,76720000,4.5
chr16,75850000,75860000,chr16,76350000,76360000,4.5
chr1,93140000,93150000,chr1,93190000,93200000,4.5
chr9,32390000,32400000,chr9,32860000,32870000,4.5
chr11,79340000,79350000,chr11,79430000,79440000,4.5
chr5,65720000,65730000,chr5,65880000,65890000,4.0
chr17,46880000,46890000,chr17,47020000,47030000,4.0
chr6,128830000,128840000,chr6,129160000,129170000,4.0
chr6,99000000,99010000,chr6,99470000,99480000,4.0
chr8,74680000,74690000,chr8,74760000,74770000,4.0
chr2,132460000,132470000,chr2,132490000,132500000,4.0
chr10,126550000,126560000,chr10,126580000,126590000,4.0
chr18,68250000,68260000,chr18,68380000,68390000,4.0
chr18,68380000,68390000,chr18,68450000,68460000,4.0
chr10,67650000,67660000,chr10,67710000,67720000,4.0
chr10,67600000,67610000,chr10,67660000,67670000,4.0
chr7,28010000,28020000,chr7,28370000,28380000,4.0
chr5,108350000,108360000,chr5,108460000,108470000,4.0
chr3,130760000,130770000,chr3,130850000,130860000,4.0
chr6,128830000,128840000,chr6,129130000,129140000,4.0
chr11,97540000,97550000,chr11,97580000,97590000,4.0
chr16,75850000,75860000,chr16,75980000,75990000,4.0
chr10,12530000,12540000,chr10,13710000,13720000,4.0
chr13,93120000,93130000,chr13,93250000,93260000,4.0
chrX,98520000,98530000,chrX,98620000,98630000,4.0
chr11,45600000,45610000,chr11,45680000,45690000,4.0
chr11,95190000,95200000,chr11,95270000,95280000,4.0
chr5,97500000,97510000,chr5,97540000,97550000,4.0
chr10,117350000,117360000,chr10,117510000,117520000,4.0
chr11,101410000,101420000,chr11,101480000,101490000,4.0
chr10,18630000,18640000,chr10,18670000,18680000,4.0
chr10,18780000,18790000,chr10,19300000,19310000,4.0
chr3,102510000,102520000,chr3,102540000,102550000,4.0
chr9,32530000,32540000,chr9,32860000,32870000,4.0
chr17,28340000,28350000,chr17,28830000,28840000,4.0
chr12,86680000,86690000,chr12,87020000,87030000,4.0
chr8,47630000,47640000,chr8,48020000,48030000,4.0
chr16,23140000,23150000,chr16,23280000,23290000,4.0
chr11,51880000,51890000,chr11,52080000,52090000,4.0
chr6,99120000,99130000,chr6,99350000,99360000,4.0
chr5,77560000,77570000,chr5,77670000,77680000,4.0
chr17,34030000,34040000,chr17,34100000,34110000,4.0
chr6,149080000,149090000,chr6,149310000,149320000,4.0
chr11,82760000,82770000,chr11,83000000,83010000,4.0
chr1,167710000,167720000,chr1,167930000,167940000,4.0
chr8,97600000,97610000,chr8,97950000,97960000,4.0
chr15,98710000,98720000,chr15,98830000,98840000,4.0
chr5,134800000,134810000,chr5,134850000,134860000,4.0
chr15,80630000,80640000,chr15,81130000,81140000,4.0
chr6,133990000,134000000,chr6,134280000,134290000,4.0
chr4,154310000,154320000,chr4,154570000,154580000,4.0
chr8,84000000,84010000,chr8,84220000,84230000,4.0
chr16,49810000,49820000,chr16,49880000,49890000,4.0
chr7,87560000,87570000,chr7,87680000,87690000,4.0
chr10,98260000,98270000,chr10,98330000,98340000,4.0
chr9,44580000,44590000,chr9,44780000,44790000,4.0
chr4,14750000,14760000,chr4,15230000,15240000,4.0
chr13,113210000,113220000,chr13,113300000,113310000,4.0
chr16,45250000,45260000,chr16,45300000,45310000,4.0
chr10,127930000,127940000,chr10,128070000,128080000,4.0
chr1,59740000,59750000,chr1,59760000,59770000,4.0
chr11,4240000,4250000,chr11,4430000,4440000,4.0
chr8,89380000,89390000,chr8,89430000,89440000,4.0
chr8,84000000,84010000,chr8,84290000,84300000,4.0
chr11,98800000,98810000,chr11,98980000,98990000,4.0
chr11,4320000,4330000,chr11,4390000,4400000,4.0
chr17,29390000,29400000,chr17,29620000,29630000,4.0
chr7,82830000,82840000,chr7,82920000,82930000,4.0
chr10,67660000,67670000,chr10,67700000,67710000,4.0
chr9,44780000,44790000,chr9,44920000,44930000,4.0
chr12,80860000,80870000,chr12,81210000,81220000,4.0
chr2,11120000,11130000,chr2,11570000,11580000,4.0
chr6,98940000,98950000,chr6,99120000,99130000,4.0
chr7,16630000,16640000,chr7,16870000,16880000,4.0
chr4,100850000,100860000,chr4,100990000,101000000,4.0
chr5,97300000,97310000,chr5,97400000,97410000,4.0
chr12,70450000,70460000,chr12,70540000,70550000,4.0
chr5,108020000,108030000,chr5,108150000,108160000,4.0
chr1,140030000,140040000,chr1,140200000,140210000,4.0
chr13,73850000,73860000,chr13,73870000,73880000,4.0
chr5,123430000,123440000,chr5,123570000,123580000,4.0
chr9,32400000,32410000,chr9,32760000,32770000,4.0
chr2,69610000,69620000,chr2,69690000,69700000,4.0
chr10,95860000,95870000,chr10,96770000,96780000,4.0
chr10,18680000,18690000,chr10,18780000,18790000,4.0
chr11,95120000,95130000,chr11,95210000,95220000,4.0
chr7,121210000,121220000,chr7,121410000,121420000,4.0
chr16,75760000,75770000,chr16,75850000,75860000,4.0
chr5,121520000,121530000,chr5,121550000,121560000,4.0
chr3,106250000,106260000,chr3,106580000,106590000,4.0
chr9,14580000,14590000,chr9,14800000,14810000,4.0
chr10,92530000,92540000,chr10,92770000,92780000,4.0
chr10,44160000,44170000,chr10,44540000,44550000,4.0
chr9,32300000,32310000,chr9,32710000,32720000,4.0
chr2,73250000,73260000,chr2,73280000,73290000,4.0
chr3,130710000,130720000,chr3,130850000,130860000,4.0
chr9,88130000,88140000,chr9,88330000,88340000,4.0
chr13,41470000,41480000,chr13,41580000,41590000,4.0
chr16,91440000,91450000,chr16,91510000,91520000,4.0
chr19,11130000,11140000,chr19,11430000,11440000,4.0
chr9,32320000,32330000,chr9,32740000,32750000,4.0
chr5,123390000,123400000,chr5,123490000,123500000,4.0
chr5,65070000,65080000,chr5,65160000,65170000,4.0
chr1,182180000,182190000,chr1,182310000,182320000,4.0
chr11,23190000,23200000,chr11,23260000,23270000,4.0
chr9,32500000,32510000,chr9,32550000,32560000,4.0
chr2,127880000,127890000,chr2,128200000,128210000,4.0
chr16,23170000,23180000,chr16,23370000,23380000,4.0
chr3,95420000,95430000,chr3,95620000,95630000,4.0
chr10,79420000,79430000,chr10,79480000,79490000,4.0
chr3,130430000,130440000,chr3,130970000,130980000,4.0
chr14,54830000,54840000,chr14,55010000,55020000,4.0
chr10,19300000,19310000,chr10,19330000,19340000,4.0
chr3,105690000,105700000,chr3,106250000,106260000,4.0
chr1,175420000,175430000,chr1,175530000,175540000,4.0
chr2,71970000,71980000,chr2,72000000,72010000,4.0
chr15,27520000,27530000,chr15,27590000,27600000,4.0
chr17,15840000,15850000,chr17,15960000,15970000,4.0
chr13,43270000,43280000,chr13,43400000,43410000,4.0
chr1,93940000,93950000,chr1,94010000,94020000,4.0
chr16,75760000,75770000,chr16,75900000,75910000,4.0
chr2,30800000,30810000,chr2,30910000,30920000,4.0
chr7,52820000,52830000,chr7,52950000,52960000,4.0
chr13,23600000,23610000,chr13,23620000,23630000,4.0
chr10,18720000,18730000,chr10,19210000,19220000,4.0
chr7,111390000,111400000,chr7,111430000,111440000,4.0
chr15,57600000,57610000,chr15,57650000,57660000,4.0
chr4,59180000,59190000,chr4,59340000,59350000,4.0
chr16,94740000,94750000,chr16,94790000,94800000,4.0
chr9,61780000,61790000,chr9,61830000,61840000,3.5
chr17,34440000,34450000,chr17,34480000,34490000,3.5
chr9,32300000,32310000,chr9,32740000,32750000,3.5
chr6,54710000,54720000,chr6,54800000,54810000,3.5
chr12,70460000,70470000,chr12,70540000,70550000,3.5
chr9,61510000,61520000,chr9,61760000,61770000,3.5
chr9,32740000,32750000,chr9,32760000,32770000,3.5
chr15,59920000,59930000,chr15,59970000,59980000,3.5
chr16,10680000,10690000,chr16,10840000,10850000,3.5
chr9,66730000,66740000,chr9,66820000,66830000,3.5
chr17,35320000,35330000,chr17,35390000,35400000,3.5
chr2,112210000,112220000,chr2,112350000,112360000,3.5
chr2,119300000,119310000,chr2,119410000,119420000,3.5
chr9,32320000,32330000,chr9,32530000,32540000,3.5
chr17,29560000,29570000,chr17,29680000,29690000,3.5
chr19,32190000,32200000,chr19,32240000,32250000,3.5
chr10,98140000,98150000,chr10,98250000,98260000,3.5
chr17,36100000,36110000,chr17,36150000,36160000,3.5
chr11,100700000,100710000,chr11,100750000,100760000,3.5
chr1,182120000,182130000,chr1,182260000,182270000,3.5
chr9,32400000,32410000,chr9,32550000,32560000,3.5
chr6,48500000,48510000,chr6,48670000,48680000,3.5
chr1,180240000,180250000,chr1,180330000,180340000,3.5
chr8,126790000,126800000,chr8,129370000,129380000,3.5
chr11,106350000,106360000,chr11,106610000,106620000,3.5
chr2,127880000,127890000,chr2,128120000,128130000,3.5
chr10,98140000,98150000,chr10,98340000,98350000,3.5
chr15,100270000,100280000,chr15,100580000,100590000,3.5
chr14,118380000,118390000,chr14,118410000,118420000,3.5
chr9,44920000,44930000,chr9,45100000,45110000,3.5
chr11,106610000,106620000,chr11,106840000,106850000,3.5
chr9,45790000,45800000,chr9,45890000,45900000,3.5
chr9,32390000,32400000,chr9,32450000,32460000,3.5
chr15,76100000,76110000,chr15,76190000,76200000,3.5
chr2,128120000,128130000,chr2,128220000,128230000,3.5
chr11,4080000,4090000,chr11,4320000,4330000,3.5
chr1,60830000,60840000,chr1,60990000,61000000,3.5
chr17,73250000,73260000,chr17,73380000,73390000,3.5
chr6,82950000,82960000,chr6,83070000,83080000,3.5
chr9,88130000,88140000,chr9,88250000,88260000,3.5
chr6,48640000,48650000,chr6,48750000,48760000,3.5
chr1,173080000,173090000,chr1,173150000,173160000,3.5
chr9,32320000,32330000,chr9,32730000,32740000,3.5
chr2,3640000,3650000,chr2,11570000,11580000,3.5
