ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr18,82700000,82710000,chr18,82730000,82740000,7.5
chr9,55870000,55880000,chr9,55880000,55890000,7.5
chr8,74990000,75000000,chr8,75090000,75100000,7.5
chr7,29910000,29920000,chr7,29960000,29970000,7.5
chr3,51280000,51290000,chr3,52040000,52050000,7.5
chr12,102140000,102150000,chr12,102260000,102270000,7.5
chr11,11420000,11430000,chr11,11630000,11640000,7.5
chr5,122580000,122590000,chr5,122730000,122740000,7.5
chr7,106290000,106300000,chr7,106330000,106340000,7.5
chr1,156880000,156890000,chr1,157000000,157010000,7.5
chr12,107240000,107250000,chr12,107270000,107280000,7.5
chr12,103860000,103870000,chr12,103940000,103950000,7.5
chr10,127840000,127850000,chr10,127970000,127980000,7.5
chr7,52270000,52280000,chr7,52300000,52310000,7.5
chr1,74300000,74310000,chr1,74330000,74340000,7.5
chr9,66720000,66730000,chr9,66790000,66800000,7.5
chr6,37390000,37400000,chr6,37410000,37420000,7.5
chr8,89320000,89330000,chr8,89410000,89420000,7.0
chr1,140050000,140060000,chr1,140180000,140190000,7.0
chr1,40430000,40440000,chr1,40470000,40480000,7.0
chr7,107680000,107690000,chr7,107750000,107760000,7.0
chr5,137940000,137950000,chr5,138220000,138230000,7.0
chr8,107120000,107130000,chr8,107170000,107180000,7.0
chr1,140050000,140060000,chr1,140170000,140180000,7.0
chr7,117250000,117260000,chr7,117300000,117310000,7.0
chr5,136160000,136170000,chr5,136250000,136260000,7.0
chr6,124610000,124620000,chr6,124690000,124700000,7.0
chr18,82680000,82690000,chr18,82720000,82730000,7.0
chr6,122770000,122780000,chr6,122820000,122830000,7.0
chr4,116660000,116670000,chr4,116810000,116820000,7.0
chr4,133130000,133140000,chr4,133390000,133400000,7.0
chr4,122660000,122670000,chr4,122690000,122700000,7.0
chr19,4830000,4840000,chr19,4870000,4880000,7.0
chr4,59560000,59570000,chr4,59590000,59600000,7.0
chr1,43860000,43870000,chr1,43880000,43890000,7.0
chr5,53170000,53180000,chr5,53220000,53230000,7.0
chr5,110650000,110660000,chr5,110700000,110710000,7.0
chr6,71440000,71450000,chr6,71580000,71590000,7.0
chr7,29960000,29970000,chr7,30020000,30030000,7.0
chr7,52000000,52010000,chr7,52070000,52080000,7.0
chr19,9970000,9980000,chr19,10050000,10060000,7.0
chr7,26000000,26010000,chr7,26060000,26070000,7.0
chr8,84140000,84150000,chr8,84210000,84220000,7.0
chr8,84140000,84150000,chr8,84280000,84290000,7.0
chr5,36800000,36810000,chr5,36920000,36930000,7.0
chr7,52990000,53000000,chr7,53030000,53040000,7.0
chr7,13500000,13510000,chr7,13530000,13540000,7.0
chr19,60880000,60890000,chr19,60950000,60960000,7.0
chr1,75210000,75220000,chr1,75240000,75250000,7.0
chr8,26730000,26740000,chr8,26860000,26870000,7.0
chr7,82840000,82850000,chr7,82930000,82940000,7.0
chr1,40450000,40460000,chr1,40530000,40540000,7.0
chr5,139670000,139680000,chr5,139720000,139730000,7.0
chr8,87480000,87490000,chr8,87500000,87510000,7.0
chr6,49260000,49270000,chr6,49310000,49320000,7.0
chr1,156880000,156890000,chr1,156980000,156990000,7.0
chr13,24570000,24580000,chr13,24770000,24780000,7.0
chr17,23900000,23910000,chr17,23940000,23950000,7.0
chr10,66370000,66380000,chr10,66460000,66470000,7.0
chr1,173710000,173720000,chr1,173750000,173760000,7.0
chr12,103860000,103870000,chr12,103890000,103900000,7.0
chr3,129230000,129240000,chr3,129300000,129310000,7.0
chr15,81670000,81680000,chr15,81690000,81700000,7.0
chr3,129230000,129240000,chr3,129360000,129370000,7.0
chr2,75770000,75780000,chr2,75820000,75830000,7.0
chr16,96090000,96100000,chr16,96120000,96130000,7.0
chr15,27640000,27650000,chr15,27660000,27670000,7.0
chr2,24960000,24970000,chr2,25030000,25040000,7.0
chr3,52440000,52450000,chr3,52450000,52460000,7.0
chr3,130600000,130610000,chr3,130630000,130640000,7.0
chr10,126740000,126750000,chr10,126770000,126780000,7.0
chr16,91790000,91800000,chr16,91820000,91830000,7.0
chr10,127740000,127750000,chr10,127970000,127980000,7.0
chr1,155400000,155410000,chr1,155570000,155580000,7.0
chr10,61110000,61120000,chr10,61150000,61160000,7.0
chr10,57780000,57790000,chr10,57900000,57910000,7.0
chr9,69130000,69140000,chr9,69160000,69170000,7.0
chr13,14040000,14050000,chr13,14090000,14100000,7.0
chr2,25130000,25140000,chr2,25180000,25190000,7.0
chr2,73150000,73160000,chr2,73220000,73230000,7.0
chr17,56300000,56310000,chr17,56330000,56340000,7.0
chr9,121580000,121590000,chr9,121610000,121620000,7.0
chr17,80850000,80860000,chr17,80960000,80970000,7.0
chr9,100440000,100450000,chr9,100540000,100550000,7.0
chr13,30250000,30260000,chr13,30280000,30290000,7.0
chr10,7390000,7400000,chr10,7440000,7450000,7.0
chr17,53700000,53710000,chr17,53780000,53790000,7.0
chr11,78070000,78080000,chr11,78130000,78140000,7.0
chr13,59870000,59880000,chr13,59920000,59930000,7.0
chr9,72830000,72840000,chr9,72910000,72920000,7.0
chr3,95950000,95960000,chr3,95970000,95980000,7.0
chr17,86820000,86830000,chr17,86840000,86850000,7.0
chr13,81850000,81860000,chr13,81920000,81930000,7.0
chr14,54870000,54880000,chr14,55110000,55120000,7.0
chr10,80080000,80090000,chr10,80130000,80140000,7.0
chr11,17050000,17060000,chr11,17110000,17120000,7.0
chr11,68750000,68760000,chr11,68770000,68780000,7.0
chr2,132070000,132080000,chr2,132100000,132110000,7.0
chr16,35860000,35870000,chr16,35940000,35950000,7.0
chr16,20510000,20520000,chr16,20540000,20550000,7.0
chr14,52530000,52540000,chr14,52640000,52650000,7.0
chr8,128310000,128320000,chr8,128320000,128330000,7.0
chr2,13640000,13650000,chr2,13670000,13680000,7.0
chr13,115600000,115610000,chr13,115620000,115630000,7.0
chr11,106360000,106370000,chr11,106400000,106410000,7.0
chr4,11060000,11070000,chr4,11110000,11120000,7.0
chr11,48610000,48620000,chr11,48630000,48640000,7.0
chr18,36720000,36730000,chr18,36830000,36840000,7.0
chr15,27640000,27650000,chr15,27750000,27760000,7.0
chr9,110550000,110560000,chr9,110610000,110620000,7.0
chr12,35660000,35670000,chr12,35700000,35710000,7.0
chr13,111150000,111160000,chr13,111170000,111180000,7.0
chr2,173170000,173180000,chr2,173280000,173290000,7.0
chr10,20880000,20890000,chr10,20950000,20960000,6.5
chr3,100770000,100780000,chr3,101090000,101100000,6.5
chr17,46780000,46790000,chr17,46840000,46850000,6.5
chr15,59420000,59430000,chr15,59470000,59480000,6.5
chr4,118780000,118790000,chr4,118840000,118850000,6.5
chr10,18790000,18800000,chr10,18840000,18850000,6.5
chr13,24510000,24520000,chr13,24570000,24580000,6.5
chr7,29550000,29560000,chr7,29590000,29600000,6.5
chr15,97220000,97230000,chr15,97400000,97410000,6.5
chr11,115390000,115400000,chr11,115420000,115430000,6.5
chr19,53460000,53470000,chr19,53530000,53540000,6.5
chr7,107680000,107690000,chr7,107730000,107740000,6.5
chr3,97010000,97020000,chr3,97030000,97040000,6.5
chr19,8780000,8790000,chr19,8890000,8900000,6.5
chr19,12030000,12040000,chr19,12040000,12050000,6.5
chr11,53550000,53560000,chr11,53650000,53660000,6.5
chr4,150180000,150190000,chr4,150290000,150300000,6.5
chr1,40460000,40470000,chr1,40530000,40540000,6.5
chr7,19900000,19910000,chr7,19940000,19950000,6.5
chr11,74580000,74590000,chr11,74640000,74650000,6.5
chr2,126410000,126420000,chr2,126490000,126500000,6.5
chr1,193210000,193220000,chr1,193390000,193400000,6.5
chr5,138040000,138050000,chr5,138220000,138230000,6.5
chr7,132700000,132710000,chr7,132730000,132740000,6.5
chr1,40430000,40440000,chr1,40460000,40470000,6.5
chr11,4850000,4860000,chr11,4880000,4890000,6.5
chr17,56140000,56150000,chr17,56170000,56180000,6.5
chr7,19890000,19900000,chr7,19940000,19950000,6.5
chr19,8890000,8900000,chr19,8970000,8980000,6.5
chr9,116090000,116100000,chr9,116290000,116300000,6.5
chr9,114840000,114850000,chr9,114860000,114870000,6.5
chr4,122550000,122560000,chr4,122610000,122620000,6.5
chr3,51280000,51290000,chr3,51440000,51450000,6.5
chr7,29220000,29230000,chr7,29590000,29600000,6.5
chr6,54630000,54640000,chr6,54760000,54770000,6.5
chr6,38330000,38340000,chr6,38380000,38390000,6.5
chr12,103670000,103680000,chr12,103700000,103710000,6.5
chr19,5380000,5390000,chr19,5420000,5430000,6.5
chr7,52330000,52340000,chr7,52390000,52400000,6.5
chr17,26030000,26040000,chr17,26050000,26060000,6.5
chr19,43590000,43600000,chr19,43740000,43750000,6.5
chr4,154970000,154980000,chr4,155070000,155080000,6.5
chr19,32340000,32350000,chr19,32480000,32490000,6.5
chr17,24980000,24990000,chr17,25020000,25030000,6.5
chr7,29090000,29100000,chr7,29150000,29160000,6.5
chr7,29150000,29160000,chr7,29220000,29230000,6.5
chr7,13530000,13540000,chr7,13590000,13600000,6.5
chr19,7050000,7060000,chr19,7110000,7120000,6.5
chr10,116500000,116510000,chr10,116580000,116590000,6.5
chr16,91400000,91410000,chr16,91640000,91650000,6.5
chr12,21450000,21460000,chr12,21480000,21490000,6.5
chr4,128640000,128650000,chr4,128710000,128720000,6.5
chr16,91480000,91490000,chr16,91590000,91600000,6.5
chr19,40680000,40690000,chr19,40710000,40720000,6.5
chr12,74810000,74820000,chr12,74980000,74990000,6.5
chr10,42550000,42560000,chr10,42620000,42630000,6.5
chr10,42480000,42490000,chr10,42550000,42560000,6.5
chr19,53210000,53220000,chr19,53250000,53260000,6.5
chr11,119960000,119970000,chr11,120010000,120020000,6.5
chr19,8930000,8940000,chr19,9180000,9190000,6.5
chr5,31160000,31170000,chr5,31190000,31200000,6.5
chr6,127100000,127110000,chr6,127400000,127410000,6.5
chr15,98740000,98750000,chr15,98780000,98790000,6.5
chr4,122660000,122670000,chr4,122760000,122770000,6.5
chr15,66300000,66310000,chr15,66390000,66400000,6.5
chr11,119940000,119950000,chr11,119960000,119970000,6.5
chr7,25860000,25870000,chr7,26050000,26060000,6.5
chr7,19740000,19750000,chr7,19940000,19950000,6.5
chr2,61400000,61410000,chr2,61430000,61440000,6.5
chr5,122680000,122690000,chr5,122730000,122740000,6.5
chr18,75430000,75440000,chr18,75460000,75470000,6.5
chr18,70720000,70730000,chr18,70800000,70810000,6.5
chr5,97420000,97430000,chr5,97480000,97490000,6.5
chr2,30480000,30490000,chr2,30510000,30520000,6.5
chr4,100910000,100920000,chr4,100970000,100980000,6.5
chr11,96850000,96860000,chr11,96900000,96910000,6.5
chr5,105480000,105490000,chr5,105570000,105580000,6.5
chr5,121060000,121070000,chr5,121130000,121140000,6.5
chr18,65590000,65600000,chr18,65630000,65640000,6.5
chr14,73150000,73160000,chr14,73220000,73230000,6.5
chr1,156980000,156990000,chr1,157000000,157010000,6.5
chr8,72140000,72150000,chr8,72240000,72250000,6.5
chr14,71160000,71170000,chr14,71190000,71200000,6.5
chr8,84160000,84170000,chr8,84280000,84290000,6.5
chr4,45020000,45030000,chr4,45120000,45130000,6.5
chr4,45020000,45030000,chr4,45420000,45430000,6.5
chr3,127550000,127560000,chr3,127590000,127600000,6.5
chr5,120960000,120970000,chr5,121030000,121040000,6.5
chr9,63450000,63460000,chr9,63550000,63560000,6.5
chr9,24950000,24960000,chr9,25060000,25070000,6.5
chr13,96450000,96460000,chr13,96490000,96500000,6.5
chr9,24970000,24980000,chr9,25000000,25010000,6.5
chr18,61710000,61720000,chr18,61880000,61890000,6.5
chr19,29130000,29140000,chr19,29170000,29180000,6.5
chr9,24990000,25000000,chr9,25060000,25070000,6.5
chr18,12280000,12290000,chr18,12390000,12400000,6.5
chr9,53050000,53060000,chr9,53340000,53350000,6.5
chr8,26680000,26690000,chr8,26760000,26770000,6.5
chr9,72310000,72320000,chr9,72370000,72380000,6.5
chr11,96830000,96840000,chr11,96850000,96860000,6.5
chr15,76300000,76310000,chr15,76340000,76350000,6.5
chr2,75520000,75530000,chr2,75540000,75550000,6.5
chr8,13210000,13220000,chr8,13280000,13290000,6.5
chr8,89100000,89110000,chr8,89140000,89150000,6.5
chr9,13690000,13700000,chr9,14070000,14080000,6.5
chr18,82670000,82680000,chr18,82720000,82730000,6.5
chrX,163520000,163530000,chrX,163630000,163640000,6.5
chr4,32450000,32460000,chr4,32510000,32520000,6.5
chr4,19630000,19640000,chr4,19870000,19880000,6.5
chr13,55500000,55510000,chr13,55630000,55640000,6.5
chr3,115360000,115370000,chr3,115510000,115520000,6.5
chr8,114380000,114390000,chr8,114400000,114410000,6.5
chr3,106280000,106290000,chr3,106590000,106600000,6.5
chr14,122270000,122280000,chr14,122320000,122330000,6.5
chr11,4150000,4160000,chr11,4230000,4240000,6.0
chr2,11600000,11610000,chr2,11630000,11640000,6.0
chr11,59920000,59930000,chr11,60020000,60030000,6.0
chr16,35770000,35780000,chr16,35930000,35940000,6.0
chr1,194980000,194990000,chr1,195000000,195010000,6.0
chr10,128210000,128220000,chr10,128250000,128260000,6.0
chr12,66060000,66070000,chr12,66270000,66280000,6.0
chr2,122200000,122210000,chr2,122290000,122300000,6.0
chr10,127700000,127710000,chr10,127740000,127750000,6.0
chr14,55270000,55280000,chr14,55300000,55310000,6.0
chr16,5010000,5020000,chr16,5040000,5050000,6.0
chr6,125430000,125440000,chr6,125520000,125530000,6.0
chr15,76490000,76500000,chr15,76520000,76530000,6.0
chr15,27580000,27590000,chr15,27610000,27620000,6.0
chr4,130030000,130040000,chr4,130050000,130060000,6.0
chr19,44610000,44620000,chr19,44630000,44640000,6.0
chr10,118200000,118210000,chr10,118220000,118230000,6.0
chr16,4960000,4970000,chr16,5010000,5020000,6.0
chr7,52650000,52660000,chr7,52680000,52690000,6.0
chr4,150180000,150190000,chr4,150220000,150230000,6.0
chr2,24830000,24840000,chr2,24960000,24970000,6.0
chr4,47330000,47340000,chr4,47360000,47370000,6.0
chr10,126700000,126710000,chr10,126770000,126780000,6.0
chr13,97280000,97290000,chr13,97310000,97320000,6.0
chr8,84130000,84140000,chr8,84280000,84290000,6.0
chr14,52890000,52900000,chr14,52950000,52960000,6.0
chr14,55170000,55180000,chr14,55220000,55230000,6.0
chr19,32350000,32360000,chr19,32480000,32490000,6.0
chrX,160810000,160820000,chrX,160820000,160830000,6.0
chr7,29220000,29230000,chr7,29380000,29390000,6.0
chr8,87470000,87480000,chr8,87500000,87510000,6.0
chr7,17460000,17470000,chr7,17500000,17510000,6.0
chr11,68710000,68720000,chr11,68750000,68760000,6.0
chr16,51690000,51700000,chr16,52050000,52060000,6.0
chr16,57400000,57410000,chr16,57470000,57480000,6.0
chr11,104280000,104290000,chr11,104320000,104330000,6.0
chr11,96800000,96810000,chr11,96900000,96910000,6.0
chr18,38090000,38100000,chr18,38110000,38120000,6.0
chr5,73020000,73030000,chr5,73150000,73160000,6.0
chr2,34980000,34990000,chr2,35050000,35060000,6.0
chr9,20700000,20710000,chr9,20830000,20840000,6.0
chr5,100850000,100860000,chr5,100940000,100950000,6.0
chr11,23170000,23180000,chr11,23200000,23210000,6.0
chr6,128790000,128800000,chr6,129250000,129260000,6.0
chr19,11460000,11470000,chr19,11600000,11610000,6.0
chr14,22660000,22670000,chr14,22670000,22680000,6.0
chr5,110650000,110660000,chr5,110710000,110720000,6.0
chr4,40640000,40650000,chr4,40660000,40670000,6.0
chr5,105530000,105540000,chr5,105570000,105580000,6.0
chr18,35890000,35900000,chr18,35950000,35960000,6.0
chrX,104280000,104290000,chrX,104410000,104420000,6.0
chr12,35650000,35660000,chr12,35700000,35710000,6.0
chr6,112990000,113000000,chr6,113250000,113260000,6.0
chrX,104280000,104290000,chrX,104340000,104350000,6.0
chr11,20370000,20380000,chr11,20440000,20450000,6.0
chr6,129170000,129180000,chr6,129210000,129220000,6.0
chr8,129440000,129450000,chr8,129460000,129470000,6.0
chr5,105840000,105850000,chr5,106070000,106080000,6.0
chr11,115350000,115360000,chr11,115420000,115430000,6.0
chr8,129180000,129190000,chr8,129360000,129370000,6.0
chr14,52720000,52730000,chr14,52870000,52880000,6.0
chr19,4790000,4800000,chr19,4830000,4840000,6.0
chr1,43880000,43890000,chr1,43990000,44000000,6.0
chr13,23630000,23640000,chr13,23660000,23670000,6.0
chr15,88640000,88650000,chr15,88650000,88660000,6.0
chr10,12560000,12570000,chr10,12600000,12610000,6.0
chr3,115380000,115390000,chr3,115450000,115460000,6.0
chr5,31500000,31510000,chr5,31540000,31550000,6.0
chr10,19720000,19730000,chr10,19760000,19770000,6.0
chr19,4090000,4100000,chr19,4160000,4170000,6.0
chr5,141070000,141080000,chr5,141180000,141190000,6.0
chr17,45680000,45690000,chr17,45710000,45720000,6.0
chr18,68310000,68320000,chr18,68340000,68350000,6.0
chr10,24340000,24350000,chr10,24470000,24480000,6.0
chr5,147600000,147610000,chr5,147640000,147650000,6.0
chr14,73510000,73520000,chr14,73740000,73750000,6.0
chr17,84580000,84590000,chr17,84730000,84740000,6.0
chr3,115450000,115460000,chr3,115630000,115640000,6.0
chr19,4190000,4200000,chr19,4220000,4230000,6.0
chr10,33730000,33740000,chr10,34000000,34010000,6.0
chr6,24470000,24480000,chr6,24570000,24580000,6.0
chr1,164500000,164510000,chr1,164540000,164550000,6.0
chr1,167570000,167580000,chr1,167640000,167650000,6.0
chr7,120350000,120360000,chr7,120400000,120410000,6.0
chr5,125870000,125880000,chr5,125910000,125920000,6.0
chr19,53460000,53470000,chr19,53670000,53680000,6.0
chr7,134230000,134240000,chr7,134330000,134340000,6.0
chr13,51740000,51750000,chr13,51890000,51900000,6.0
chr14,122270000,122280000,chr14,122460000,122470000,6.0
chr7,133640000,133650000,chr7,133720000,133730000,6.0
chr2,3250000,3260000,chr2,3330000,3340000,6.0
chr9,116230000,116240000,chr9,116250000,116260000,6.0
chr18,84850000,84860000,chr18,85120000,85130000,6.0
chr14,103490000,103500000,chr14,103740000,103750000,6.0
chr7,150730000,150740000,chr7,150780000,150790000,6.0
chr4,108520000,108530000,chr4,108670000,108680000,6.0
chr4,106460000,106470000,chr4,106830000,106840000,6.0
chr18,89320000,89330000,chr18,89370000,89380000,6.0
chr19,29280000,29290000,chr19,29340000,29350000,6.0
chr14,103740000,103750000,chr14,103860000,103870000,6.0
chr9,121610000,121620000,chr9,121650000,121660000,6.0
chr10,38890000,38900000,chr10,39330000,39340000,6.0
chr11,70420000,70430000,chr11,70460000,70470000,6.0
chr5,115560000,115570000,chr5,115600000,115610000,6.0
chr17,25090000,25100000,chr17,25150000,25160000,6.0
chr15,102120000,102130000,chr15,102150000,102160000,6.0
chr12,102140000,102150000,chr12,102240000,102250000,6.0
chr1,177550000,177560000,chr1,177620000,177630000,6.0
chr1,75130000,75140000,chr1,75210000,75220000,6.0
chr10,79600000,79610000,chr10,79710000,79720000,6.0
chr9,59590000,59600000,chr9,59780000,59790000,6.0
chr8,75010000,75020000,chr8,75070000,75080000,6.0
chr17,25020000,25030000,chr17,25150000,25160000,6.0
chr7,134560000,134570000,chr7,134590000,134600000,6.0
chr11,69130000,69140000,chr11,69200000,69210000,6.0
chr12,88150000,88160000,chr12,88260000,88270000,6.0
chr9,54710000,54720000,chr9,54790000,54800000,6.0
chr3,84480000,84490000,chr3,84510000,84520000,6.0
chr2,112290000,112300000,chr2,112340000,112350000,6.0
chr6,71580000,71590000,chr6,71770000,71780000,6.0
chr4,125730000,125740000,chr4,125770000,125780000,6.0
chr15,27560000,27570000,chr15,27640000,27650000,6.0
